customer_id,first_name,last_name,id_number,date_of_birth,gender,email,phone_number,province,city,postal_code,income_bracket,employment_status,credit_score
CUS15658,David,Stewart,7404250184,1958-10-08,F,david.stewart@yahoo.com,+270723306626,Mpumalanga,Pretoria,3301,100K-250K,Student,817
CUS10930,David,Buchanan,7907170184,1951-01-25,F,david.buchanan@outlook.com,+270768666693,KwaZulu-Natal,Pretoria,1663,0-100K,Student,707
CUS38856,Cameron,Marsh,6610271185,1952-06-23,M,cameron.marsh@gmail.com,+270829138237,Western Cape,Pretoria,4818,1M+,Retired,361
CUS64877,Lori,Smith,9006128080,1973-01-16,M,lori.smith@gmail.com,+270620855879,North West,Bloemfontein,7637,250K-500K,Employed,356
CUS18937,Amy,Cook,9903198183,2005-10-09,M,amy.cook@gmail.com,+270733176844,Free State,Nelspruit,5940,0-100K,Student,470
CUS73500,Cassidy,Hood,6608051189,1954-09-27,F,cassidy.hood@yahoo.com,+270653042464,Gauteng,Durban,9441,1M+,Student,416
CUS42479,Brian,Perez,9201021181,1997-03-09,M,brian.perez@outlook.com,+270747560612,Western Cape,Nelspruit,9719,100K-250K,Student,442
CUS16715,John,Keller,8909199183,1963-04-23,F,john.keller@gmail.com,+270790048333,KwaZulu-Natal,Nelspruit,4417,500K-1M,Student,589
CUS99768,Matthew,Randolph,8002199189,2003-02-13,M,matthew.randolph@yahoo.com,+270621511978,Northern Cape,Kimberley,2947,500K-1M,Student,511
CUS82383,Sean,Santiago,7702178080,1995-06-20,M,sean.santiago@yahoo.com,+270785655366,KwaZulu-Natal,Nelspruit,3962,500K-1M,Retired,444
CUS24234,Frank,Hicks,9502244181,2000-06-17,M,frank.hicks@gmail.com,+270724655288,Mpumalanga,Nelspruit,9910,250K-500K,Self-employed,485
CUS91223,Shawna,Norman,9512238183,1940-12-28,M,shawna.norman@outlook.com,+270723231899,Western Cape,Polokwane,7681,1M+,Employed,327
CUS23333,Robert,Ray,7904284183,2004-11-27,F,robert.ray@yahoo.com,+270734549624,Mpumalanga,Nelspruit,5519,250K-500K,Retired,647
CUS27354,Susan,Anderson,9009154081,1944-07-18,M,susan.anderson@yahoo.com,+270625340355,North West,Kimberley,1916,250K-500K,Employed,307
CUS79109,Joy,Proctor,6512239185,1978-11-18,M,joy.proctor@outlook.com,+270634578229,Mpumalanga,Johannesburg,6822,250K-500K,Retired,619
CUS70850,Megan,Robinson,6202169086,1948-09-13,F,megan.robinson@outlook.com,+270765438854,Western Cape,Durban,6736,100K-250K,Employed,356
CUS30604,Steve,Lawrence,7708079187,1975-08-26,F,steve.lawrence@yahoo.com,+270782011565,KwaZulu-Natal,Bloemfontein,5265,1M+,Retired,487
CUS25820,Gary,Meyers,8310281080,1945-11-03,M,gary.meyers@gmail.com,+270664012666,North West,Port Elizabeth,6009,0-100K,Retired,335
CUS42040,Beth,Forbes,7702198082,1949-04-10,M,beth.forbes@yahoo.com,+270670964473,KwaZulu-Natal,Port Elizabeth,3609,250K-500K,Employed,366
CUS81790,Jason,Sandoval,7509054187,1991-02-20,M,jason.sandoval@gmail.com,+270623552542,North West,Bloemfontein,9343,100K-250K,Self-employed,795
CUS36283,Keith,Roberson,8111156189,1967-01-17,F,keith.roberson@yahoo.com,+270714282467,Mpumalanga,Nelspruit,6414,250K-500K,Student,310
CUS21843,Wanda,Anderson,9409287184,1964-07-07,F,wanda.anderson@outlook.com,+270813116370,Eastern Cape,Kimberley,8802,0-100K,Student,560
CUS33184,Douglas,Wilson,9603105187,1960-09-12,F,douglas.wilson@outlook.com,+270826642299,Free State,Cape Town,5295,500K-1M,Employed,529
CUS67112,Joseph,Burgess,7205232086,2006-10-18,M,joseph.burgess@gmail.com,+270719128585,North West,Polokwane,8570,1M+,Retired,378
CUS33542,Andrew,Gray,6211267082,1975-06-24,M,andrew.gray@yahoo.com,+270781534690,Free State,Cape Town,6198,250K-500K,Self-employed,402
CUS44772,Micheal,Williams,7404063186,1971-02-04,M,micheal.williams@gmail.com,+270765036481,Gauteng,Pretoria,3031,500K-1M,Employed,692
CUS75694,Nathan,Collins,8902265082,1946-02-21,M,nathan.collins@yahoo.com,+270629129330,Northern Cape,Durban,9169,0-100K,Student,704
CUS24211,Katie,Mack,7305202081,1942-09-30,F,katie.mack@gmail.com,+270604542782,Limpopo,Polokwane,7813,1M+,Retired,616
CUS31349,Walter,Mcbride,8708169182,1944-08-24,F,walter.mcbride@yahoo.com,+270783479539,North West,Polokwane,7749,1M+,Self-employed,714
CUS53325,Elizabeth,Escobar,6611042187,1947-12-01,M,elizabeth.escobar@outlook.com,+270660443213,Gauteng,Durban,9726,1M+,Student,581
CUS20383,Travis,Rivera,9705031182,1939-08-13,M,travis.rivera@gmail.com,+270638251992,Free State,Pretoria,8386,1M+,Employed,316
CUS10998,Benjamin,Williams,6408258085,1996-12-02,M,benjamin.williams@outlook.com,+270822878357,Gauteng,Polokwane,7243,500K-1M,Employed,646
CUS44431,Linda,Hanson,8703206083,1943-12-09,M,linda.hanson@yahoo.com,+270814324147,Eastern Cape,Port Elizabeth,5647,1M+,Retired,816
CUS57485,Brian,Barajas,9310241084,1992-04-28,M,brian.barajas@yahoo.com,+270658158326,Mpumalanga,East London,9555,0-100K,Retired,463
CUS25650,Zachary,Gordon,7106224189,1974-03-03,F,zachary.gordon@yahoo.com,+270825069370,North West,Johannesburg,6880,500K-1M,Student,397
CUS62703,William,Mclaughlin,7108202184,1993-04-16,M,william.mclaughlin@yahoo.com,+270738275977,North West,East London,3145,250K-500K,Self-employed,709
CUS24895,Theresa,Wade,9707119181,2005-05-28,M,theresa.wade@gmail.com,+270637898425,Gauteng,Durban,7730,500K-1M,Student,413
CUS86984,Casey,Pearson,6712262180,1967-04-26,M,casey.pearson@gmail.com,+270632488182,Gauteng,Nelspruit,2457,500K-1M,Retired,565
CUS14219,Kathleen,Newton,7410051082,1949-04-25,F,kathleen.newton@yahoo.com,+270687735360,Gauteng,Cape Town,9269,100K-250K,Retired,776
CUS30059,Reginald,Price,6505056187,1953-01-17,M,reginald.price@yahoo.com,+270749442969,KwaZulu-Natal,Port Elizabeth,9293,0-100K,Self-employed,829
CUS75233,Jacqueline,Smith,7309287080,1981-03-31,F,jacqueline.smith@outlook.com,+270666250713,Western Cape,East London,5995,100K-250K,Employed,495
CUS85798,Nicholas,Rose,8007219183,1958-03-17,F,nicholas.rose@yahoo.com,+270714499845,Eastern Cape,Bloemfontein,1068,100K-250K,Retired,341
CUS92331,Angela,Ruiz,7301278089,2001-05-24,M,angela.ruiz@yahoo.com,+270812846963,Gauteng,Johannesburg,6993,100K-250K,Retired,838
CUS44656,Carl,Smith,6209119082,1944-11-09,F,carl.smith@gmail.com,+270722979887,Northern Cape,Pretoria,6157,250K-500K,Retired,581
CUS30499,Diana,Garcia,6308270189,1953-01-24,M,diana.garcia@outlook.com,+270609437808,Mpumalanga,Bloemfontein,5162,500K-1M,Employed,689
CUS60468,Tiffany,Lawson,6008125180,1966-01-30,M,tiffany.lawson@yahoo.com,+270663036980,KwaZulu-Natal,Durban,9902,1M+,Retired,751
CUS59831,Kenneth,Boyd,7506266182,1977-03-31,M,kenneth.boyd@outlook.com,+270681444720,KwaZulu-Natal,Pretoria,6699,100K-250K,Employed,746
CUS19792,Caitlin,Johnson,8911257183,1981-03-30,M,caitlin.johnson@outlook.com,+270781459701,Gauteng,Johannesburg,9053,0-100K,Self-employed,758
CUS30963,Julie,Payne,7708120184,1983-11-25,F,julie.payne@outlook.com,+270681709760,KwaZulu-Natal,Polokwane,8758,100K-250K,Employed,449
CUS19712,James,Bridges,7405071089,1999-05-02,M,james.bridges@outlook.com,+270662094998,Western Cape,Cape Town,2375,500K-1M,Retired,787
CUS49228,Katie,Ingram,8405086186,1999-12-09,F,katie.ingram@yahoo.com,+270670131813,Eastern Cape,Port Elizabeth,3427,1M+,Student,798
CUS80934,Rebecca,Small,7511207084,1963-07-02,M,rebecca.small@outlook.com,+270614277858,Eastern Cape,Nelspruit,4014,250K-500K,Retired,576
CUS15965,Shawn,Andrews,9403061188,1939-01-12,M,shawn.andrews@gmail.com,+270619841806,Northern Cape,Nelspruit,1828,1M+,Student,700
CUS39783,Thomas,Andrews,8401012187,1965-02-09,F,thomas.andrews@gmail.com,+270732724912,KwaZulu-Natal,East London,4521,100K-250K,Retired,588
CUS41804,Lisa,Evans,7206249188,1944-05-18,F,lisa.evans@yahoo.com,+270664691467,Free State,Polokwane,2260,100K-250K,Self-employed,640
CUS68485,Whitney,Walls,8005033088,1969-11-06,F,whitney.walls@outlook.com,+270686988449,Free State,Nelspruit,4030,1M+,Student,394
CUS87485,Kathleen,Parker,9407165184,1980-04-25,F,kathleen.parker@outlook.com,+270600325861,North West,Durban,6915,1M+,Retired,842
CUS12180,Kimberly,Gibbs,9509102088,1946-11-20,F,kimberly.gibbs@gmail.com,+270619486304,Limpopo,Kimberley,2565,0-100K,Student,362
CUS16496,Joseph,Lewis,6906111180,1943-08-19,F,joseph.lewis@yahoo.com,+270844101509,Free State,Pretoria,2241,1M+,Retired,747
CUS92384,Matthew,Pace,9709287089,1975-07-21,F,matthew.pace@gmail.com,+270681769625,KwaZulu-Natal,Durban,6794,100K-250K,Student,451
CUS78040,Michelle,Robinson,8201010088,1976-11-12,M,michelle.robinson@gmail.com,+270659334506,Mpumalanga,Cape Town,8053,250K-500K,Employed,432
CUS41134,Cody,Wilson,9105274183,1970-10-31,M,cody.wilson@gmail.com,+270740570817,Limpopo,Bloemfontein,1411,500K-1M,Employed,561
CUS91661,Dalton,Rogers,8703103182,1969-07-19,M,dalton.rogers@yahoo.com,+270635131178,Northern Cape,Polokwane,9662,250K-500K,Student,440
CUS93435,Trevor,Ross,6703153186,1953-11-16,M,trevor.ross@outlook.com,+270789648512,North West,Polokwane,5749,250K-500K,Employed,836
CUS36430,Allen,Sparks,7401178083,1989-04-29,F,allen.sparks@gmail.com,+270712246693,Limpopo,Johannesburg,3362,500K-1M,Retired,471
CUS90524,Joseph,Holmes,6501273085,1966-11-22,M,joseph.holmes@gmail.com,+270641415441,Northern Cape,Durban,6588,1M+,Employed,814
CUS39081,Edward,Paul,8503025184,1986-09-25,F,edward.paul@yahoo.com,+270628473351,Northern Cape,Kimberley,1465,0-100K,Student,413
CUS95623,Elizabeth,Williams,9912113084,1944-05-03,M,elizabeth.williams@yahoo.com,+270765703499,North West,Durban,5807,100K-250K,Student,511
CUS34336,Melissa,Barry,8804097081,1956-05-16,M,melissa.barry@yahoo.com,+270621681878,Mpumalanga,Bloemfontein,7793,0-100K,Employed,450
CUS79367,Christopher,Cook,8409144185,1973-06-26,M,christopher.cook@gmail.com,+270847181572,Gauteng,Bloemfontein,1742,500K-1M,Retired,663
CUS15943,William,Hendrix,8302202185,1952-04-26,F,william.hendrix@yahoo.com,+270738022687,Gauteng,Pretoria,2179,0-100K,Self-employed,553
CUS59556,Kendra,Odom,9609083184,1974-11-29,M,kendra.odom@outlook.com,+270632420692,Mpumalanga,Nelspruit,5442,500K-1M,Employed,782
CUS73427,Joseph,Burns,6003050087,1997-03-15,M,joseph.burns@gmail.com,+270746906125,Gauteng,Cape Town,8499,500K-1M,Employed,682
CUS55801,Melissa,Steele,9107278189,1949-10-07,F,melissa.steele@yahoo.com,+270741890205,Free State,Port Elizabeth,2226,250K-500K,Employed,681
CUS56271,Stephen,Li,7702019184,1985-02-09,F,stephen.li@gmail.com,+270637921881,North West,Cape Town,6187,1M+,Employed,356
CUS60578,Brittany,Rice,6005216181,1959-05-16,F,brittany.rice@gmail.com,+270845164664,Eastern Cape,Durban,9010,1M+,Student,677
CUS96419,Sarah,Gonzalez,9404126182,1966-09-11,M,sarah.gonzalez@gmail.com,+270626074504,North West,Polokwane,1671,1M+,Retired,395
CUS78672,Stephanie,Spence,9701247185,2001-10-31,F,stephanie.spence@outlook.com,+270762482266,Northern Cape,Durban,1237,100K-250K,Student,844
CUS68548,Kathryn,Harvey,9403031080,1997-05-23,F,kathryn.harvey@outlook.com,+270643389020,Limpopo,East London,8330,1M+,Self-employed,420
CUS26067,Matthew,Villa,7304025187,1944-12-23,F,matthew.villa@yahoo.com,+270789308877,Mpumalanga,Kimberley,8970,250K-500K,Student,803
CUS68184,Aaron,Rodriguez,8412157086,1958-07-29,M,aaron.rodriguez@yahoo.com,+270782636174,Western Cape,Pretoria,8530,0-100K,Retired,368
CUS62567,Alison,Hall,8201088082,1984-03-31,M,alison.hall@yahoo.com,+270618931490,Northern Cape,East London,9751,250K-500K,Student,406
CUS74819,Victor,Perry,9111051188,1972-07-04,M,victor.perry@yahoo.com,+270643438169,Mpumalanga,Johannesburg,1710,1M+,Retired,748
CUS65975,Cody,Haas,7701046083,1964-04-28,F,cody.haas@outlook.com,+270633137859,Gauteng,Port Elizabeth,1428,0-100K,Employed,678
CUS27005,Justin,Ritter,6912221084,1973-10-13,M,justin.ritter@yahoo.com,+270644900591,North West,Cape Town,2165,0-100K,Retired,660
CUS56313,Justin,Perez,7303108089,1989-10-19,F,justin.perez@yahoo.com,+270833759883,Free State,Bloemfontein,1083,1M+,Retired,677
CUS18682,James,Elliott,9501182188,1964-06-03,M,james.elliott@gmail.com,+270604965293,Limpopo,Port Elizabeth,9972,500K-1M,Retired,359
CUS91901,Sandra,Reynolds,8809040083,1979-10-06,F,sandra.reynolds@gmail.com,+270637498908,Northern Cape,East London,2278,250K-500K,Employed,664
CUS39479,Evan,Thomas,6912185083,1947-01-04,F,evan.thomas@outlook.com,+270767080097,Mpumalanga,Polokwane,7954,500K-1M,Employed,476
CUS78039,Joseph,Wilkinson,9508015182,1948-05-22,F,joseph.wilkinson@yahoo.com,+270644650928,Eastern Cape,Cape Town,5824,1M+,Employed,677
CUS13052,Amanda,Pace,9905081180,1981-09-04,F,amanda.pace@gmail.com,+270710976219,KwaZulu-Natal,Bloemfontein,5569,250K-500K,Self-employed,489
CUS12490,Regina,Warren,8911111081,1956-12-25,F,regina.warren@gmail.com,+270734701800,Limpopo,Durban,3684,1M+,Retired,771
CUS71327,Allison,Ross,8804145180,1984-02-15,M,allison.ross@gmail.com,+270643819707,Northern Cape,Cape Town,4493,500K-1M,Self-employed,695
CUS66649,Brooke,Nguyen,6512256087,2000-02-25,F,brooke.nguyen@yahoo.com,+270788631013,Gauteng,Nelspruit,2317,250K-500K,Student,323
CUS85073,Shawn,Jimenez,6802188184,1988-03-17,F,shawn.jimenez@outlook.com,+270763277213,Limpopo,Johannesburg,6773,250K-500K,Self-employed,806
CUS70800,Kim,Moore,7206168183,1979-01-01,F,kim.moore@gmail.com,+270780284783,North West,Cape Town,7415,1M+,Self-employed,741
CUS45773,Bonnie,Kelley,7702169187,1949-02-22,F,bonnie.kelley@outlook.com,+270840906135,Western Cape,Durban,5821,250K-500K,Employed,387
CUS46845,Donna,Tucker,8806124080,1947-03-18,F,donna.tucker@outlook.com,+270731302792,North West,Pretoria,2077,0-100K,Retired,341
CUS55862,Laura,Robinson,6612229187,1996-01-28,F,laura.robinson@yahoo.com,+270813989771,KwaZulu-Natal,Cape Town,5543,500K-1M,Student,489
CUS54409,Daisy,Garner,8402015183,2006-03-13,F,daisy.garner@yahoo.com,+270649913548,Gauteng,Nelspruit,1219,500K-1M,Self-employed,760
CUS20912,Francisco,Wise,7011118187,1987-02-20,F,francisco.wise@gmail.com,+270612467057,Free State,Port Elizabeth,2605,500K-1M,Student,632
CUS35005,Hector,Miranda,6910129186,1974-04-09,M,hector.miranda@yahoo.com,+270686730390,Gauteng,Port Elizabeth,1556,250K-500K,Employed,325
CUS12942,Anne,Espinoza,8708249088,1989-01-29,M,anne.espinoza@gmail.com,+270812315131,Eastern Cape,Pretoria,1213,0-100K,Student,335
CUS70739,Justin,Bray,8607107081,2006-08-22,M,justin.bray@outlook.com,+270682222236,Western Cape,Durban,5776,100K-250K,Retired,777
CUS90652,Timothy,Crane,6906203185,2002-02-14,F,timothy.crane@outlook.com,+270782295464,Western Cape,Cape Town,6559,100K-250K,Employed,396
CUS69213,Mark,Wang,7401048182,1962-09-19,M,mark.wang@gmail.com,+270741573816,KwaZulu-Natal,Johannesburg,4723,100K-250K,Self-employed,417
CUS41312,Savannah,Wilson,6108200188,1964-03-13,F,savannah.wilson@gmail.com,+270607132516,KwaZulu-Natal,Polokwane,8221,500K-1M,Employed,531
CUS61099,Olivia,Smith,6808228081,1985-08-31,M,olivia.smith@gmail.com,+270842044795,North West,East London,7740,100K-250K,Student,666
CUS11872,Lynn,Brown,7311104184,1959-04-28,F,lynn.brown@gmail.com,+270618063228,Mpumalanga,East London,3003,500K-1M,Employed,777
CUS18411,William,Gomez,9302135186,1977-02-14,M,william.gomez@outlook.com,+270687117453,North West,Polokwane,9541,250K-500K,Retired,394
CUS96933,Joanna,Chambers,9808076086,1947-01-21,M,joanna.chambers@gmail.com,+270738874609,Eastern Cape,Cape Town,9227,100K-250K,Retired,832
CUS37725,Thomas,Hughes,9109059187,1972-10-16,M,thomas.hughes@yahoo.com,+270742837860,Northern Cape,East London,5219,100K-250K,Employed,465
CUS77220,Andrea,Mahoney,7004141182,1958-04-13,M,andrea.mahoney@outlook.com,+270727252997,Limpopo,Polokwane,2996,1M+,Employed,623
CUS44462,Laura,Ross,6406179081,1980-08-10,F,laura.ross@gmail.com,+270734398224,Gauteng,Nelspruit,6970,250K-500K,Student,366
CUS63234,Anne,Reid,8706265088,1997-11-17,M,anne.reid@yahoo.com,+270835858616,Western Cape,Johannesburg,9082,0-100K,Employed,383
CUS37152,Alicia,Fischer,8709157081,1984-05-13,F,alicia.fischer@yahoo.com,+270835366371,Gauteng,Kimberley,7919,100K-250K,Employed,331
CUS87130,Holly,Reynolds,9008240183,2000-03-16,M,holly.reynolds@yahoo.com,+270762623913,Mpumalanga,East London,4064,500K-1M,Retired,677
CUS35096,Hector,Garcia,9210013086,1974-07-30,M,hector.garcia@outlook.com,+270797423248,North West,Polokwane,3674,250K-500K,Employed,490
CUS87168,Danielle,White,7402063080,1998-10-04,F,danielle.white@yahoo.com,+270667042810,Limpopo,Bloemfontein,3277,500K-1M,Retired,377
CUS91873,Valerie,Jenkins,6702027184,1987-11-01,M,valerie.jenkins@gmail.com,+270717511633,KwaZulu-Natal,Polokwane,2939,500K-1M,Self-employed,707
CUS67292,Edward,Hinton,7312185186,1968-12-24,F,edward.hinton@yahoo.com,+270736271144,KwaZulu-Natal,Nelspruit,2794,100K-250K,Self-employed,779
CUS15279,Mary,Silva,9910126187,1995-12-05,M,mary.silva@yahoo.com,+270798846762,Western Cape,Polokwane,1233,100K-250K,Retired,550
CUS38237,Veronica,Mcdonald,7110173082,1996-07-19,M,veronica.mcdonald@gmail.com,+270710544066,Free State,East London,1422,500K-1M,Retired,798
CUS74710,Victoria,Brown,8305038088,1992-02-09,M,victoria.brown@outlook.com,+270653824203,Mpumalanga,Johannesburg,6900,250K-500K,Employed,648
CUS65342,Scott,Russo,8112208183,1973-05-11,M,scott.russo@outlook.com,+270663222577,Free State,Polokwane,5904,250K-500K,Employed,355
CUS75470,Jorge,Stevens,7404228183,1998-03-08,M,jorge.stevens@outlook.com,+270814981629,KwaZulu-Natal,Kimberley,7600,500K-1M,Employed,514
CUS78960,Robert,Leach,6408230081,1997-08-22,M,robert.leach@outlook.com,+270819822062,Mpumalanga,Pretoria,9943,250K-500K,Student,497
CUS26179,Tyler,Wagner,7212258185,2006-01-06,F,tyler.wagner@gmail.com,+270638282432,North West,Durban,5151,500K-1M,Employed,585
CUS54571,George,Walker,8007081080,1939-10-23,F,george.walker@outlook.com,+270614842711,Mpumalanga,Port Elizabeth,1881,0-100K,Employed,805
CUS86546,Brandi,Hernandez,9409113086,2000-12-05,F,brandi.hernandez@gmail.com,+270648073682,Gauteng,Nelspruit,9543,1M+,Student,806
CUS27441,Jennifer,Stewart,8311095088,1952-12-05,F,jennifer.stewart@yahoo.com,+270795958733,Limpopo,Johannesburg,8942,250K-500K,Employed,578
CUS93998,Mark,Fletcher,6105261186,1983-12-16,M,mark.fletcher@yahoo.com,+270661117144,Free State,Kimberley,4530,250K-500K,Retired,335
CUS72753,Stephanie,Jimenez,7602056186,1970-05-26,F,stephanie.jimenez@yahoo.com,+270712580386,Northern Cape,Bloemfontein,6036,1M+,Student,319
CUS93344,Tiffany,Mills,8211118186,1949-07-07,M,tiffany.mills@gmail.com,+270686868477,Eastern Cape,Nelspruit,4779,250K-500K,Self-employed,474
CUS49665,Thomas,Cruz,6705114087,1955-12-15,M,thomas.cruz@yahoo.com,+270659869593,Free State,Bloemfontein,8105,1M+,Self-employed,706
CUS68634,Seth,Monroe,9305090181,1982-10-07,M,seth.monroe@gmail.com,+270734931351,Limpopo,Nelspruit,2666,100K-250K,Student,467
CUS78889,Michael,Jackson,7508200088,1947-08-23,F,michael.jackson@gmail.com,+270812128518,Free State,Cape Town,8414,100K-250K,Retired,805
CUS76600,Robert,Hunt,9805055082,2002-06-23,F,robert.hunt@outlook.com,+270718662359,Mpumalanga,Bloemfontein,7872,250K-500K,Employed,745
CUS54839,Samantha,Benson,6405143081,1996-08-02,M,samantha.benson@gmail.com,+270815679914,Eastern Cape,Port Elizabeth,1952,500K-1M,Self-employed,530
CUS32253,Marc,Smith,6708254183,1943-03-23,M,marc.smith@yahoo.com,+270789623906,Free State,Johannesburg,9722,1M+,Retired,833
CUS31270,Anna,Heath,6706090080,1957-09-21,M,anna.heath@gmail.com,+270610913898,Gauteng,Port Elizabeth,1367,250K-500K,Retired,674
CUS81490,Angela,Blake,7905113088,1971-03-12,M,angela.blake@yahoo.com,+270640001941,Northern Cape,Johannesburg,3511,1M+,Employed,463
CUS61584,Jose,Gutierrez,8905200180,1954-09-21,M,jose.gutierrez@gmail.com,+270621147705,Limpopo,Polokwane,3297,1M+,Retired,832
CUS69079,Gary,Becker,7703158185,1992-04-20,M,gary.becker@outlook.com,+270787743226,KwaZulu-Natal,Cape Town,2363,500K-1M,Student,350
CUS98088,Johnny,Lin,6407166089,2001-11-09,F,johnny.lin@outlook.com,+270684755705,Free State,Pretoria,5938,1M+,Employed,548
CUS61180,Katie,Wade,6909087188,1984-02-21,M,katie.wade@gmail.com,+270663283920,Free State,Port Elizabeth,4064,0-100K,Student,731
CUS96425,Edward,Hall,6311162185,1965-11-05,F,edward.hall@outlook.com,+270645195375,Northern Cape,Durban,5210,0-100K,Self-employed,384
CUS11328,Christopher,Williams,6608123187,1956-12-07,F,christopher.williams@yahoo.com,+270837803655,KwaZulu-Natal,Polokwane,8873,100K-250K,Employed,577
CUS87036,John,Adkins,9203228189,1961-01-02,F,john.adkins@yahoo.com,+270817936111,Northern Cape,Johannesburg,4182,250K-500K,Employed,830
CUS55885,Olivia,Mcdonald,7910239184,1984-10-28,F,olivia.mcdonald@outlook.com,+270734675008,Northern Cape,Johannesburg,3133,250K-500K,Employed,487
CUS49214,Jeffrey,Gilbert,8312031082,1963-09-01,F,jeffrey.gilbert@gmail.com,+270659053567,Mpumalanga,Bloemfontein,3537,500K-1M,Student,730
