account_id,customer_id,account_type,opening_date,balance,status,interest_rate,currency,branch_code
ACC366227,CUS68641,Current,2024-11-09,22172.21,Closed,8.39,ZAR,221706
ACC770458,CUS68641,Credit Card,2023-06-28,964448.61,Closed,8.86,ZAR,291090
ACC595623,CUS68641,Savings,2023-08-20,315307.27,Active,6.16,ZAR,223923
ACC848305,CUS23143,Investment,2024-04-21,264296.86,Active,10.28,ZAR,242356
ACC392234,CUS23143,Current,2020-08-03,635757.84,Closed,4.49,ZAR,289649
ACC326506,CUS53022,Investment,2022-06-08,924166.92,Active,10.5,ZAR,213092
ACC651641,CUS44338,Investment,2024-09-30,244140.86,Closed,4.26,ZAR,217963
ACC747200,CUS44338,Credit Card,2021-10-13,731495.97,Active,8.28,ZAR,268528
ACC281775,CUS90898,Credit Card,2022-03-20,819262.97,Closed,10.6,ZAR,243256
ACC544741,CUS69081,Investment,2020-10-02,753482.3,Dormant,11.61,ZAR,295062
ACC418397,CUS69081,Investment,2021-04-11,696375.26,Active,9.64,ZAR,249587
ACC334639,CUS69081,Current,2021-09-23,679069.15,Active,7.15,ZAR,247095
ACC115832,CUS47830,Savings,2020-10-26,181910.72,Active,6.49,ZAR,255204
ACC512844,CUS47830,Current,2024-08-18,383789.09,Active,9.59,ZAR,286431
ACC897580,CUS63857,Current,2021-10-29,893892.62,Closed,8.88,ZAR,220274
ACC388733,CUS57550,Investment,2021-08-14,481471.53,Closed,10.04,ZAR,254861
ACC218604,CUS57550,Credit Card,2023-10-30,359388.94,Dormant,7.88,ZAR,204573
ACC901332,CUS57550,Home Loan,2023-07-05,877362.03,Active,8.51,ZAR,214220
ACC371939,CUS57550,Investment,2022-10-24,115627.74,Active,11.09,ZAR,213993
ACC140727,CUS28905,Home Loan,2024-06-29,580307.61,Closed,4.96,ZAR,268455
ACC430514,CUS28905,Current,2023-01-24,654523.8,Dormant,4.9,ZAR,257354
ACC635487,CUS44692,Savings,2020-08-25,587032.77,Active,3.95,ZAR,211250
ACC742333,CUS44692,Current,2020-12-18,543767.82,Closed,8.02,ZAR,200749
ACC627418,CUS29251,Savings,2023-03-24,362077.99,Closed,6.12,ZAR,273924
ACC130739,CUS29251,Current,2021-11-01,593034.56,Active,9.52,ZAR,217705
ACC679814,CUS29251,Home Loan,2020-01-24,493995.77,Closed,10.96,ZAR,232571
ACC499511,CUS29251,Home Loan,2022-10-29,685592.34,Closed,5.23,ZAR,296210
ACC451421,CUS20427,Home Loan,2023-08-25,270783.91,Dormant,7.55,ZAR,289499
ACC402294,CUS20427,Home Loan,2022-02-14,765739.76,Active,6.09,ZAR,224852
ACC789298,CUS12235,Current,2021-02-11,391993.48,Active,7.63,ZAR,219744
ACC571117,CUS12235,Current,2021-01-11,110873.81,Active,4.54,ZAR,247374
ACC763653,CUS66161,Current,2023-01-24,390333.37,Closed,6.48,ZAR,245258
ACC595634,CUS66161,Savings,2020-11-29,588842.61,Dormant,9.61,ZAR,205958
ACC686025,CUS30949,Home Loan,2021-08-23,435376.01,Active,5.8,ZAR,247263
ACC171897,CUS30949,Credit Card,2023-02-06,242019.81,Active,9.2,ZAR,242482
ACC679334,CUS75737,Home Loan,2023-01-04,881662.13,Closed,10.97,ZAR,265970
ACC538878,CUS36501,Home Loan,2023-03-18,228213.37,Closed,4.45,ZAR,288927
ACC719332,CUS68142,Home Loan,2023-11-24,500155.33,Active,9.22,ZAR,251237
ACC114194,CUS26268,Credit Card,2021-11-18,935599.49,Active,11.93,ZAR,225953
ACC267305,CUS80128,Savings,2023-05-25,192113.12,Dormant,4.68,ZAR,206919
ACC276474,CUS80128,Home Loan,2022-05-06,403001.97,Active,9.41,ZAR,204589
ACC662082,CUS80128,Home Loan,2022-04-24,967861.27,Dormant,8.15,ZAR,203491
ACC497662,CUS71719,Current,2023-07-24,44468.03,Active,8.95,ZAR,280251
ACC566608,CUS71719,Savings,2020-10-14,957014.05,Active,5.88,ZAR,295633
ACC275322,CUS71719,Current,2023-01-03,404296.19,Dormant,8.34,ZAR,207803
ACC715867,CUS71719,Savings,2021-06-14,303885.99,Active,6.84,ZAR,281494
ACC265948,CUS80810,Savings,2021-11-02,521932.81,Closed,5.33,ZAR,252152
ACC877797,CUS80810,Current,2023-11-12,200456.31,Dormant,11.71,ZAR,266658
ACC282663,CUS80810,Credit Card,2020-12-14,399362.96,Closed,5.84,ZAR,295266
ACC165369,CUS85506,Current,2023-04-18,402934.46,Active,10.23,ZAR,243170
ACC947782,CUS67103,Investment,2020-05-16,300137.6,Active,11.92,ZAR,225206
ACC180533,CUS20143,Credit Card,2024-04-03,734449.33,Closed,3.85,ZAR,269473
ACC731346,CUS86612,Current,2022-04-08,380271.88,Active,11.84,ZAR,207207
ACC963387,CUS25426,Credit Card,2020-12-22,229534.73,Active,6.99,ZAR,265541
ACC959186,CUS98646,Investment,2023-10-02,104066.61,Active,5.01,ZAR,213204
ACC543087,CUS98646,Savings,2022-09-28,345204.78,Active,3.73,ZAR,217635
ACC439771,CUS98646,Credit Card,2024-07-29,537950.3,Closed,5.89,ZAR,264651
ACC260981,CUS98646,Credit Card,2022-05-11,554558.77,Active,7.61,ZAR,225085
ACC785000,CUS30544,Home Loan,2021-09-18,311405.01,Active,8.36,ZAR,242513
ACC340693,CUS30544,Current,2020-11-07,633292.89,Active,7.79,ZAR,239067
ACC311615,CUS48404,Current,2023-07-06,869831.0,Dormant,5.81,ZAR,235207
ACC569232,CUS51518,Savings,2023-02-04,867864.13,Active,7.19,ZAR,277755
ACC786572,CUS96291,Savings,2020-10-09,752386.17,Active,9.71,ZAR,267480
ACC282056,CUS96291,Home Loan,2023-10-24,574963.51,Active,10.5,ZAR,227035
ACC431790,CUS96291,Investment,2024-10-29,185761.53,Active,10.03,ZAR,269392
ACC732862,CUS96291,Current,2021-08-01,943130.15,Dormant,6.27,ZAR,247605
ACC250116,CUS22174,Savings,2021-07-14,200273.89,Active,6.97,ZAR,217859
ACC678243,CUS22174,Home Loan,2020-11-08,4119.97,Active,7.11,ZAR,246377
ACC806985,CUS17646,Current,2022-10-01,159964.98,Active,3.61,ZAR,240875
ACC831594,CUS60170,Savings,2024-10-03,926178.76,Closed,6.04,ZAR,237217
ACC943415,CUS60170,Savings,2021-11-26,906714.92,Active,5.36,ZAR,246869
ACC783878,CUS60170,Home Loan,2023-10-23,955505.67,Active,11.0,ZAR,224995
ACC977599,CUS14718,Investment,2020-07-13,583233.25,Dormant,11.63,ZAR,292774
ACC303907,CUS14718,Current,2021-04-29,545929.69,Active,6.03,ZAR,209839
ACC943214,CUS14878,Current,2023-10-28,907824.63,Active,11.75,ZAR,288187
ACC505050,CUS61492,Home Loan,2024-02-18,48832.58,Active,11.5,ZAR,240550
ACC491893,CUS61492,Current,2024-04-19,786312.2,Active,8.01,ZAR,299016
ACC888941,CUS61492,Savings,2022-07-21,806457.23,Dormant,5.62,ZAR,205046
ACC296133,CUS71878,Credit Card,2023-02-22,2506.66,Closed,5.75,ZAR,271338
ACC125605,CUS71878,Current,2022-03-12,583895.88,Closed,8.69,ZAR,276057
ACC384399,CUS48787,Savings,2023-11-15,153511.15,Active,4.43,ZAR,289655
ACC538041,CUS48787,Investment,2023-04-19,892200.19,Active,6.64,ZAR,264757
ACC263739,CUS48787,Investment,2020-03-11,96877.43,Active,6.23,ZAR,218064
ACC241074,CUS48787,Savings,2023-09-23,106337.83,Active,6.35,ZAR,277008
ACC109686,CUS44036,Home Loan,2021-07-01,325247.09,Dormant,3.77,ZAR,264005
ACC806185,CUS47509,Current,2023-09-02,805795.19,Active,11.24,ZAR,208365
ACC751391,CUS47509,Current,2024-10-23,352515.4,Active,8.64,ZAR,210057
ACC771154,CUS47509,Savings,2023-03-09,51552.98,Active,6.5,ZAR,241160
ACC245450,CUS41107,Home Loan,2020-10-07,910576.0,Active,11.66,ZAR,265154
ACC371919,CUS35913,Current,2022-12-15,655349.57,Dormant,11.19,ZAR,251484
ACC991481,CUS35913,Investment,2023-11-26,352468.92,Closed,8.12,ZAR,256769
ACC746787,CUS35913,Home Loan,2020-05-05,289883.64,Active,7.65,ZAR,269253
ACC514866,CUS35913,Savings,2021-04-20,43475.36,Dormant,11.27,ZAR,210389
ACC670255,CUS39003,Credit Card,2021-04-26,558230.59,Closed,6.56,ZAR,286223
ACC647672,CUS39003,Current,2022-04-07,498124.11,Active,7.73,ZAR,294991
ACC184776,CUS39003,Investment,2022-02-12,666727.06,Active,9.21,ZAR,227234
ACC702587,CUS47520,Credit Card,2023-12-12,860598.61,Dormant,7.15,ZAR,273830
ACC161477,CUS47520,Credit Card,2021-12-10,330671.44,Active,6.34,ZAR,207384
ACC121806,CUS52581,Investment,2023-08-23,818053.09,Active,7.58,ZAR,207558
ACC257371,CUS52581,Savings,2020-11-25,359626.17,Active,4.71,ZAR,292932
ACC423823,CUS92101,Credit Card,2020-09-07,289710.31,Active,11.74,ZAR,207680
ACC871544,CUS92101,Current,2022-02-21,420345.1,Closed,3.62,ZAR,207097
ACC491084,CUS92101,Home Loan,2021-01-13,56969.86,Active,10.11,ZAR,209211
ACC390679,CUS92101,Home Loan,2023-12-04,550044.44,Active,5.35,ZAR,248992
ACC374126,CUS30265,Current,2021-05-25,12801.15,Active,5.03,ZAR,265925
ACC748880,CUS30265,Home Loan,2020-05-06,792537.67,Active,9.32,ZAR,228154
ACC399440,CUS30265,Home Loan,2024-08-20,999124.87,Active,5.38,ZAR,291699
ACC359983,CUS30265,Home Loan,2022-04-08,196746.78,Active,5.63,ZAR,296088
ACC930870,CUS78834,Home Loan,2023-02-08,885582.84,Active,7.74,ZAR,230127
ACC325501,CUS78834,Credit Card,2023-11-29,159677.26,Closed,3.76,ZAR,218354
ACC145922,CUS78447,Credit Card,2022-03-26,257020.17,Active,5.93,ZAR,205587
ACC137482,CUS78447,Investment,2022-10-02,156695.1,Active,6.44,ZAR,241324
ACC252276,CUS78447,Savings,2024-10-17,467821.64,Active,11.68,ZAR,286043
ACC852907,CUS78447,Current,2023-07-10,418066.59,Closed,9.77,ZAR,282168
ACC996724,CUS61067,Credit Card,2020-08-13,191036.21,Active,9.61,ZAR,256458
ACC535668,CUS61067,Investment,2020-01-19,809303.76,Dormant,7.34,ZAR,212684
ACC237564,CUS61067,Credit Card,2024-07-20,443503.62,Active,8.21,ZAR,271416
ACC170897,CUS10816,Credit Card,2024-07-26,975015.83,Active,9.03,ZAR,253781
ACC964552,CUS10816,Investment,2021-06-07,644307.46,Dormant,3.79,ZAR,290315
ACC839931,CUS31389,Current,2022-04-29,176225.71,Closed,5.18,ZAR,272145
ACC229808,CUS36696,Credit Card,2020-01-22,266864.31,Active,10.24,ZAR,217630
ACC295118,CUS36696,Savings,2024-02-24,27160.11,Active,6.64,ZAR,288215
ACC606646,CUS36696,Current,2022-06-23,339105.74,Dormant,9.53,ZAR,289799
ACC877531,CUS35262,Current,2022-01-27,891664.45,Active,8.48,ZAR,240480
ACC318172,CUS35262,Current,2020-10-10,137881.87,Active,9.63,ZAR,291039
ACC683321,CUS35262,Current,2023-04-12,884038.55,Active,4.97,ZAR,246888
ACC433817,CUS39924,Current,2020-06-02,816586.89,Active,8.93,ZAR,208300
ACC707743,CUS39924,Investment,2021-12-31,533792.4,Active,9.24,ZAR,240195
ACC359930,CUS80369,Current,2020-12-22,467307.1,Active,5.95,ZAR,284033
ACC396938,CUS80369,Investment,2023-04-17,295731.86,Active,6.39,ZAR,272360
ACC652192,CUS80369,Investment,2023-11-09,84721.9,Active,6.03,ZAR,265816
ACC872689,CUS80369,Investment,2021-12-30,639127.61,Dormant,6.71,ZAR,259030
ACC173985,CUS34847,Home Loan,2020-11-19,675779.88,Dormant,5.67,ZAR,259962
ACC252511,CUS34847,Savings,2022-07-19,850245.48,Dormant,10.67,ZAR,249743
ACC569319,CUS34847,Home Loan,2024-07-20,26356.55,Dormant,6.51,ZAR,247235
ACC417813,CUS96025,Home Loan,2020-02-18,676447.49,Active,4.31,ZAR,273006
ACC533374,CUS96025,Investment,2023-11-30,498630.47,Active,4.07,ZAR,265019
ACC727507,CUS96025,Current,2021-03-11,633014.57,Active,4.69,ZAR,281130
ACC901352,CUS99523,Savings,2024-11-16,640625.81,Active,4.91,ZAR,279602
ACC745718,CUS99523,Investment,2022-10-19,929224.67,Dormant,6.93,ZAR,221352
ACC382118,CUS48247,Credit Card,2021-10-14,330021.55,Active,5.19,ZAR,222466
ACC574700,CUS48247,Credit Card,2020-01-29,391142.98,Dormant,9.65,ZAR,250608
ACC933260,CUS48247,Current,2022-07-16,376202.11,Active,10.59,ZAR,252647
ACC855135,CUS49007,Investment,2022-06-08,688411.26,Active,6.46,ZAR,258930
ACC718874,CUS49007,Savings,2020-02-19,924268.95,Active,8.84,ZAR,293308
ACC840860,CUS30807,Investment,2022-09-15,44417.35,Closed,4.91,ZAR,202546
ACC700695,CUS30807,Savings,2024-09-17,177340.98,Active,3.55,ZAR,211330
ACC772686,CUS30807,Investment,2023-03-05,258505.31,Active,6.63,ZAR,284710
ACC961689,CUS30807,Home Loan,2021-04-09,332241.87,Active,6.16,ZAR,222490
ACC411227,CUS38167,Home Loan,2024-10-28,586109.15,Active,6.0,ZAR,249795
ACC542010,CUS38167,Current,2021-08-06,669969.28,Active,7.86,ZAR,272127
ACC200563,CUS18923,Investment,2020-03-17,482238.51,Active,3.79,ZAR,226216
ACC296347,CUS86290,Current,2022-01-08,932229.41,Active,4.01,ZAR,287045
ACC124638,CUS57843,Savings,2020-02-18,129552.32,Dormant,11.82,ZAR,201515
ACC717196,CUS44226,Investment,2020-09-12,467725.29,Dormant,7.14,ZAR,279567
ACC220439,CUS44226,Home Loan,2020-02-28,649636.94,Closed,9.55,ZAR,263505
ACC953315,CUS44226,Current,2020-07-14,88816.47,Dormant,10.77,ZAR,206341
ACC805442,CUS13240,Credit Card,2020-02-20,907272.17,Dormant,7.92,ZAR,227743
ACC517193,CUS54901,Savings,2022-09-13,456029.76,Active,5.76,ZAR,295395
ACC398506,CUS54901,Investment,2020-01-12,481352.93,Active,5.45,ZAR,293189
ACC434390,CUS14311,Credit Card,2024-01-22,817946.09,Active,3.83,ZAR,251634
ACC644155,CUS14311,Home Loan,2021-07-24,207293.5,Active,5.2,ZAR,294647
ACC848054,CUS14311,Investment,2021-01-15,260003.13,Closed,6.19,ZAR,257982
ACC124135,CUS14311,Credit Card,2022-01-07,181151.73,Active,5.23,ZAR,209052
ACC116843,CUS47540,Savings,2022-04-20,35112.81,Closed,6.09,ZAR,225872
ACC289129,CUS47540,Investment,2021-12-11,121613.21,Closed,4.41,ZAR,254120
ACC147679,CUS89972,Home Loan,2021-07-13,325927.58,Closed,4.07,ZAR,296085
ACC426173,CUS89972,Home Loan,2021-01-27,156544.09,Active,4.79,ZAR,285537
ACC419422,CUS89972,Savings,2023-11-08,371947.43,Dormant,8.07,ZAR,260119
ACC129407,CUS45785,Credit Card,2024-06-15,147113.8,Active,11.11,ZAR,207048
ACC468133,CUS45785,Current,2020-07-30,692653.75,Active,8.23,ZAR,231580
ACC171100,CUS45785,Credit Card,2022-07-21,756834.49,Dormant,7.11,ZAR,249316
ACC906903,CUS45785,Investment,2023-05-15,818355.94,Active,3.64,ZAR,223523
ACC318345,CUS28196,Current,2022-02-27,915952.47,Active,11.54,ZAR,252135
ACC923553,CUS28196,Credit Card,2021-01-19,918213.67,Active,4.98,ZAR,238915
ACC275699,CUS75729,Home Loan,2023-12-20,8471.85,Closed,5.9,ZAR,276499
ACC819978,CUS75729,Savings,2023-12-15,527883.03,Active,3.52,ZAR,269751
ACC519814,CUS75729,Credit Card,2024-08-02,400423.89,Active,4.14,ZAR,214522
ACC493488,CUS75729,Savings,2024-03-03,446380.32,Dormant,11.6,ZAR,257944
ACC185058,CUS92851,Savings,2020-07-14,587193.73,Dormant,3.77,ZAR,298552
ACC634294,CUS92851,Current,2023-07-03,28415.95,Closed,10.39,ZAR,261670
ACC198288,CUS92851,Credit Card,2024-06-10,469567.0,Closed,9.4,ZAR,223780
ACC565869,CUS92851,Home Loan,2022-05-24,275242.23,Active,4.71,ZAR,230685
ACC664576,CUS64714,Current,2020-07-30,229252.01,Active,5.23,ZAR,277073
ACC162146,CUS64714,Credit Card,2021-01-26,472478.47,Active,4.61,ZAR,293522
ACC386535,CUS33892,Home Loan,2020-12-10,930481.87,Dormant,7.92,ZAR,296333
ACC441387,CUS33892,Current,2022-02-07,941723.56,Active,9.05,ZAR,285612
ACC969739,CUS33892,Current,2021-02-20,830904.67,Closed,10.88,ZAR,279340
ACC531689,CUS33892,Home Loan,2022-06-21,533011.71,Active,11.39,ZAR,219412
ACC564770,CUS36749,Savings,2023-04-22,336165.76,Dormant,6.07,ZAR,228073
ACC867773,CUS44567,Current,2023-07-19,860274.75,Active,11.11,ZAR,236480
ACC617531,CUS44567,Investment,2022-11-03,662709.64,Active,5.45,ZAR,295267
ACC388275,CUS35019,Investment,2024-10-28,455425.3,Active,7.53,ZAR,296702
ACC669414,CUS35019,Current,2020-09-19,973449.92,Dormant,6.25,ZAR,288435
ACC973773,CUS49862,Credit Card,2024-09-21,931955.42,Active,11.35,ZAR,251906
ACC617555,CUS24258,Current,2022-09-26,403105.01,Active,8.65,ZAR,265125
ACC742230,CUS24258,Home Loan,2023-05-24,701254.21,Active,7.41,ZAR,280904
ACC904110,CUS24258,Home Loan,2024-05-04,702788.95,Active,6.34,ZAR,286378
ACC606273,CUS98963,Savings,2022-01-22,729300.29,Active,8.12,ZAR,283529
ACC173846,CUS56650,Savings,2022-08-22,530889.66,Dormant,9.9,ZAR,221207
ACC558751,CUS30058,Current,2024-08-03,537032.11,Active,4.14,ZAR,295136
ACC480546,CUS35802,Current,2023-06-16,396135.18,Active,10.72,ZAR,299029
ACC265406,CUS35802,Savings,2021-03-13,110544.68,Closed,10.64,ZAR,275299
ACC983818,CUS35802,Savings,2021-09-14,266920.72,Active,3.77,ZAR,266972
ACC217011,CUS35802,Home Loan,2024-02-27,61255.93,Dormant,10.52,ZAR,204020
ACC822857,CUS51376,Savings,2021-02-02,615394.91,Active,8.5,ZAR,261888
ACC653805,CUS51376,Home Loan,2024-03-20,655683.43,Active,10.17,ZAR,213528
ACC349721,CUS51376,Home Loan,2022-12-30,436276.14,Closed,5.12,ZAR,293499
ACC398445,CUS51376,Investment,2021-06-02,192396.49,Active,11.42,ZAR,276005
ACC230336,CUS50766,Home Loan,2023-09-30,484502.78,Active,5.32,ZAR,268642
ACC320209,CUS53234,Investment,2020-02-25,49365.01,Active,5.78,ZAR,232928
ACC438742,CUS30860,Credit Card,2020-06-26,253678.62,Active,4.32,ZAR,208723
ACC865243,CUS16978,Current,2020-06-04,247293.34,Active,7.98,ZAR,239678
ACC838500,CUS16978,Credit Card,2020-02-15,325952.59,Closed,11.96,ZAR,293491
ACC629444,CUS22190,Savings,2022-05-11,359615.07,Active,9.2,ZAR,243536
ACC685845,CUS82271,Home Loan,2024-07-14,83526.54,Active,5.36,ZAR,276695
ACC477925,CUS82271,Investment,2022-04-06,671318.21,Active,7.57,ZAR,221677
ACC375762,CUS82271,Home Loan,2023-06-11,74380.0,Active,9.02,ZAR,295652
ACC918153,CUS82271,Home Loan,2024-07-12,864460.26,Active,7.77,ZAR,250069
ACC190437,CUS54113,Credit Card,2020-08-28,515484.05,Active,10.81,ZAR,216039
ACC896048,CUS54113,Current,2021-12-15,944465.13,Active,6.29,ZAR,210954
ACC928751,CUS54113,Home Loan,2022-08-20,491204.73,Closed,7.21,ZAR,241784
ACC359041,CUS54113,Savings,2023-03-05,176474.83,Closed,9.43,ZAR,244471
ACC647089,CUS51058,Savings,2020-10-19,721593.48,Active,7.08,ZAR,202048
ACC470533,CUS51058,Savings,2024-09-15,196845.93,Active,4.05,ZAR,219822
ACC929386,CUS51058,Current,2021-10-03,857665.74,Closed,4.13,ZAR,251014
ACC532413,CUS74868,Savings,2020-04-19,711829.41,Active,11.44,ZAR,216447
ACC915297,CUS74868,Current,2021-07-03,478528.38,Active,6.22,ZAR,258594
ACC348503,CUS74868,Current,2022-06-23,860893.53,Closed,5.86,ZAR,257056
ACC858917,CUS74868,Current,2023-04-25,610071.49,Active,8.42,ZAR,211598
ACC433184,CUS50653,Investment,2023-02-04,986568.29,Active,6.67,ZAR,250688
ACC828956,CUS50653,Savings,2022-10-11,728473.35,Active,11.61,ZAR,242385
ACC288686,CUS81137,Investment,2020-02-29,167348.13,Active,10.17,ZAR,289538
ACC250198,CUS81137,Home Loan,2022-12-14,55513.72,Dormant,8.8,ZAR,206989
ACC101848,CUS81137,Credit Card,2023-08-07,717088.53,Closed,7.08,ZAR,222278
ACC935303,CUS81137,Home Loan,2024-04-17,235781.71,Closed,8.43,ZAR,206540
ACC445980,CUS61240,Current,2024-02-29,668529.34,Active,7.72,ZAR,207178
ACC300942,CUS15185,Investment,2021-12-26,289242.24,Active,4.81,ZAR,258650
ACC874196,CUS15185,Savings,2021-01-30,195478.43,Closed,8.59,ZAR,215312
ACC418051,CUS15185,Current,2020-12-14,861138.56,Closed,10.65,ZAR,262183
ACC133609,CUS97795,Credit Card,2024-03-28,944385.4,Closed,4.2,ZAR,252188
ACC672915,CUS97795,Credit Card,2024-05-22,891122.66,Dormant,7.06,ZAR,246525
ACC498191,CUS97795,Credit Card,2023-05-17,157355.4,Active,11.08,ZAR,200966
ACC275513,CUS97795,Home Loan,2021-07-18,752021.98,Active,4.17,ZAR,245361
ACC249784,CUS40556,Credit Card,2021-02-15,875274.2,Active,5.08,ZAR,233014
ACC251867,CUS40556,Current,2021-01-15,260758.39,Closed,8.32,ZAR,288133
ACC390967,CUS40556,Savings,2022-02-12,747236.96,Active,5.11,ZAR,288689
ACC299234,CUS10081,Investment,2022-10-04,837909.83,Dormant,7.78,ZAR,269010
ACC841335,CUS10081,Current,2020-05-12,803024.13,Active,8.0,ZAR,241432
ACC885526,CUS10081,Investment,2024-08-31,111337.55,Active,8.54,ZAR,245190
ACC975233,CUS86284,Home Loan,2024-06-14,461119.32,Closed,10.3,ZAR,229605
ACC206653,CUS86284,Savings,2022-07-05,36766.6,Dormant,9.08,ZAR,257628
ACC554507,CUS86284,Current,2021-09-17,999753.87,Active,7.56,ZAR,204651
ACC641603,CUS86284,Home Loan,2020-03-28,887405.05,Active,11.7,ZAR,252734
ACC391936,CUS76087,Investment,2023-10-09,783361.57,Active,7.23,ZAR,243112
ACC242109,CUS76087,Credit Card,2024-03-06,807285.95,Active,4.92,ZAR,211575
ACC559560,CUS76087,Savings,2023-12-06,135208.61,Active,3.81,ZAR,274818
ACC745533,CUS72356,Credit Card,2021-11-03,863678.94,Active,9.38,ZAR,246096
ACC517275,CUS72356,Home Loan,2023-07-18,290465.49,Active,6.75,ZAR,277996
ACC274003,CUS72356,Credit Card,2022-02-13,143862.57,Dormant,11.17,ZAR,280675
ACC918558,CUS71307,Savings,2022-08-13,427069.85,Closed,10.86,ZAR,230999
ACC985575,CUS91677,Home Loan,2023-10-03,253416.31,Active,9.42,ZAR,273402
ACC916675,CUS91677,Credit Card,2021-07-02,53191.84,Active,9.41,ZAR,220173
ACC601266,CUS95544,Current,2020-12-28,120822.58,Active,5.5,ZAR,279846
ACC424542,CUS95544,Credit Card,2020-08-17,91367.0,Active,8.09,ZAR,210088
ACC209166,CUS95544,Credit Card,2020-05-12,476192.17,Active,8.42,ZAR,226133
ACC730763,CUS95544,Savings,2020-04-15,175848.34,Active,5.96,ZAR,288490
ACC353705,CUS22376,Current,2022-07-21,46385.05,Active,10.38,ZAR,271740
ACC264900,CUS22376,Savings,2021-07-11,744584.53,Active,10.74,ZAR,252741
ACC573710,CUS22376,Savings,2020-10-09,104388.09,Closed,5.84,ZAR,223911
ACC850423,CUS78406,Current,2022-04-27,320403.08,Active,6.43,ZAR,263562
ACC479082,CUS78406,Credit Card,2020-08-04,967109.42,Active,11.83,ZAR,270141
ACC673054,CUS87852,Credit Card,2023-08-27,996160.75,Dormant,11.5,ZAR,230767
ACC438925,CUS87852,Credit Card,2022-07-25,974320.79,Active,10.87,ZAR,258125
ACC386840,CUS58148,Investment,2020-12-31,791275.78,Active,9.39,ZAR,280383
ACC910401,CUS36221,Current,2021-12-28,93838.39,Active,7.21,ZAR,279641
ACC248817,CUS71522,Savings,2023-09-06,933762.16,Active,10.8,ZAR,236908
ACC788479,CUS71522,Investment,2022-11-16,508802.5,Active,6.64,ZAR,250873
ACC539202,CUS70041,Savings,2021-04-13,927811.56,Active,6.32,ZAR,292292
ACC598168,CUS70041,Investment,2021-11-16,3409.49,Active,7.91,ZAR,249435
ACC828093,CUS70041,Credit Card,2022-04-27,843543.01,Closed,10.61,ZAR,239919
ACC536700,CUS15518,Current,2024-10-31,315709.96,Active,3.7,ZAR,222876
ACC283922,CUS15518,Investment,2023-01-23,786199.55,Active,10.82,ZAR,285745
ACC478333,CUS15518,Savings,2024-07-08,34835.79,Dormant,7.76,ZAR,213781
ACC162030,CUS15518,Home Loan,2020-03-21,105904.94,Dormant,8.22,ZAR,261261
ACC317182,CUS72510,Savings,2024-08-26,444054.87,Active,6.98,ZAR,298870
ACC743405,CUS72510,Credit Card,2021-06-26,915339.54,Closed,9.58,ZAR,204748
ACC334824,CUS72510,Credit Card,2020-02-20,567252.93,Active,4.89,ZAR,286482
ACC448535,CUS87831,Savings,2021-09-25,223132.62,Active,11.08,ZAR,244322
ACC825124,CUS87831,Credit Card,2020-11-14,779514.91,Active,5.49,ZAR,277621
ACC850671,CUS87831,Investment,2023-01-18,562932.9,Active,11.8,ZAR,205075
ACC215080,CUS87831,Current,2020-02-09,280665.16,Dormant,11.51,ZAR,239620
ACC788805,CUS89072,Home Loan,2024-09-10,921643.62,Active,5.74,ZAR,281360
ACC699765,CUS23125,Investment,2024-08-10,488838.49,Active,11.96,ZAR,237349
